"logFC","FC","P.Value","adj.P.Val","entrez_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
1.01077073599554,2.01498728629518,3.81365693129249e-09,5.33367162247906e-08,"111570233","LOC111570233_ENSAOCG00000017564","alpha-amylase-like.2","pancreatic alpha-amylase-like.2",4.89964035749771,0.514572468230636,1.50696900376045,6.46608366752796
1.0103710177756,2.01442908408229,5.53959251350408e-12,1.48953487585332e-10,"111571049","map3k8","mitogen-activated protein kinase kinase kinase 8","mitogen-activated protein kinase kinase kinase 8",3.30221758075383,0.600673000608964,1.42006903494223,7.8281821414743
1.00956032239902,2.01329743148565,4.87093633579699e-14,1.95000421562073e-12,"111588385","badb","BCL2 associated agonist of cell death b","BCL2 associated agonist of cell death",5.06123888858454,0.644649917533014,1.37447072726502,8.781929187006
1.00853673234956,2.0118695064788,2.27917105285159e-12,6.62466749477969e-11,"111584070","LOC111584070_ENSAOCG00000020224","complement C3-like.7","complement C3-like.1",4.6115733316227,0.608791020420088,1.40828244427903,8.00851163156163
1.00845044650977,2.01174918260312,2.86182439796547e-05,0.000146234813483702,"111584943","ccn3","cellular communication network factor 3","cellular communication network factor 3",1.11113544262796,0.278888252372233,1.7380126406473,4.38769211836803
1.00633833040079,2.00880612191867,0.00576145983125942,0.014896797340416,"111564284","LOC111564284_ENSAOCG00000006938","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1-like.1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1-like",-0.926649888483869,-0.125497306227147,2.13817396702873,2.82230896279643
1.00572789143394,2.00795632753606,1.69962760945509e-15,9.038661593196e-14,"111569211","LOC111569211","protein S100-A6-like",NA,9.19218446785225,0.667933194366536,1.34352258850134,9.4508652477615
1.00531858096753,2.00738672624107,1.728012215281e-15,9.16697711643401e-14,"111584484","LOC111584484","acyl-coenzyme A thioesterase 11-like",NA,4.85532660245593,0.667543582978606,1.34309357895645,9.44756989220701
1.00485070019785,2.00673581573164,2.49164941770103e-12,7.1840890439685e-11,"129350782","LOC129350782","uncharacterized PE-PGRS family protein PE_PGRS54-like",NA,7.22124369382355,0.605665657738715,1.40403574265699,7.99044899494576
1.00474885337916,2.00659415554768,1.22282430847547e-11,3.06960255896792e-10,"111565348","ypel3","yippee-like 3","protein yippee-like 3",4.71224880039709,0.588748073226692,1.42074963353162,7.66667896828372
1.00280382013023,2.003890699521,5.68014785646271e-14,2.24887912743555e-12,"111573690","LOC111573690_tmed1a","transmembrane emp24 domain-containing protein 1-like","transmembrane emp24 domain-containing protein 1-like",1.70416538031217,0.639062614730112,1.36654502553035,8.7511954199199
1.00214909595306,2.00298149973023,2.98629526680858e-14,1.27870432319132e-12,"111584354","c1qtnf5","C1q and TNF related 5","C1q and TNF related 5",1.96845826557317,0.643905701467628,1.3603924904385,8.87969505704507
1.00212733955734,2.00295129422712,5.8913949976388e-18,4.88034097919786e-16,"111563674","fhdc4_ENSAOCG00000010110","FH2 domain containing 4","FH2 domain-containing protein 1-like.1",4.20160862830024,0.701413740787719,1.30284093832696,10.5782480458686
1.00055430332104,2.00076857520745,0.000165544161361596,0.000683830101151909,"111573152","LOC111573152","serum amyloid P-component-like.3",NA,5.58503791807933,0.189465086827598,1.81164351981448,3.91575887310544
1.00002755538214,2.00003820023569,2.46430989130617e-19,2.6406122606444e-17,"111586513","LOC111586513","NACHT, LRR and PYD domains-containing protein 12-like.15",NA,3.9591466906464,0.716936381287717,1.28311872947656,11.2131993029707
